"","fips","simyear","stover_removal","grainyield_bu_ac"
"6134",18007,2018,"G25S",35.9056577181208
"6135",18007,2018,"G50S",35.9727718120805
"6136",18007,2018,"G75S",36.0065201342282
"6137",18007,2020,"G",66.6754295302013
"6138",18007,2020,"G25S",66.6759395973154
"6139",18007,2020,"G50S",66.6428926174497
"6140",18007,2020,"G75S",66.643466442953
"6141",18007,2022,"G",77.1791677852349
"6142",18007,2022,"G25S",77.179677852349
"6143",18007,2022,"G50S",77.1801241610738
"6144",18007,2022,"G75S",77.1805704697987
"6145",18007,2024,"G",67.6474362416107
"6146",18007,2024,"G25S",67.7488724832215
"6147",18007,2024,"G50S",67.8166879194631
"6148",18007,2024,"G75S",67.8846308724832
"6149",18007,2026,"G",58.3181946308725
"6150",18007,2026,"G25S",58.3525167785235
"6151",18007,2026,"G50S",58.3868389261745
"6152",18007,2026,"G75S",58.4212248322148
"6153",18007,2028,"G",65.9029161073826
"6154",18007,2028,"G25S",65.9035536912752
"6155",18007,2028,"G50S",65.8706979865772
"6156",18007,2028,"G75S",65.8043489932886
"6157",18007,2030,"G",51.004033557047
"6158",18007,2030,"G25S",51.0044161073825
"6159",18007,2030,"G50S",50.9713053691275
"6160",18007,2030,"G75S",50.9383859060403
"6161",18007,2032,"G",69.4609832214765
"6162",18007,2032,"G25S",69.4952416107382
"6163",18007,2032,"G50S",69.5293724832215
"6164",18007,2032,"G75S",69.5298187919463
"6165",18007,2034,"G",81.104322147651
"6166",18007,2034,"G25S",81.1387080536913
"6167",18007,2034,"G50S",81.1060436241611
"6168",18007,2034,"G75S",81.1069362416107
"6169",18007,2036,"G",68.4199496644295
"6170",18007,2036,"G25S",68.4202046979866
"6171",18007,2036,"G50S",68.4542718120805
"6172",18007,2036,"G75S",68.4885939597315
"6173",18007,2038,"G",77.6827147651007
"6174",18007,2038,"G25S",77.6496040268456
"6175",18007,2038,"G50S",77.6164295302013
"6176",18007,2038,"G75S",77.5833187919463
"6177",18007,2040,"G",62.2121510067114
"6178",18007,2040,"G25S",62.1791677852349
"6179",18007,2040,"G50S",62.0791342281879
"6180",18007,2040,"G75S",61.9790369127517
"6181",18009,2012,"G",64.2531308724832
"6182",18009,2012,"G25S",64.4127919463087
"6183",18009,2012,"G50S",64.5943389261745
"6184",18009,2012,"G75S",64.7642147651007
"6185",18009,2014,"G",61.5286275167785
"6186",18009,2014,"G25S",61.7008791946309
"6187",18009,2014,"G50S",61.870755033557
"6188",18009,2014,"G75S",62.0218322147651
"6189",18009,2016,"G",66.8395738255034
"6190",18009,2016,"G25S",66.9996946308725
"6191",18009,2016,"G50S",67.1496006711409
"6192",18009,2016,"G75S",67.2776208053691
"6193",18009,2018,"G",51.1679093959732
"6194",18009,2018,"G25S",51.3139832214765
"6195",18009,2018,"G50S",51.7286879194631
"6196",18009,2018,"G75S",52.0679798657718
"6197",18009,2020,"G",70.4180469798658
"6198",18009,2020,"G25S",70.555822147651
"6199",18009,2020,"G50S",70.6843020134228
"6200",18009,2020,"G75S",70.7908959731544
"6201",18009,2022,"G",71.6906644295302
"6202",18009,2022,"G25S",71.872211409396
"6203",18009,2022,"G50S",72.0323322147651
"6204",18009,2022,"G75S",72.2041241610738
"6205",18009,2024,"G",60.615744966443
"6206",18009,2024,"G25S",60.8094228187919
"6207",18009,2024,"G50S",61.0352013422819
"6208",18009,2024,"G75S",61.2269630872483
"6209",18009,2026,"G",60.6157785234899
"6210",18009,2026,"G25S",60.8782013422819
"6211",18009,2026,"G50S",61.1113590604027
"6212",18009,2026,"G75S",61.3518959731544
"6213",18009,2028,"G",73.1106711409396
"6214",18009,2028,"G25S",73.3876006711409
"6215",18009,2028,"G50S",73.6640704697987
"6216",18009,2028,"G75S",73.9386241610738
"6217",18009,2030,"G",56.3544597315436
"6218",18009,2030,"G25S",56.4903187919463
"6219",18009,2030,"G50S",56.6656577181208
"6220",18009,2030,"G75S",56.8695503355705
"6221",18009,2032,"G",60.0648187919463
"6222",18009,2032,"G25S",60.3857718120805
"6223",18009,2032,"G50S",60.629144295302
"6224",18009,2032,"G75S",60.8118624161074
"6225",18009,2034,"G",84.6297147651007
"6226",18009,2034,"G25S",84.9221476510067
"6227",18009,2034,"G50S",85.1712684563758
"6228",18009,2034,"G75S",85.4836711409396
"6229",18009,2036,"G",73.4349966442953
"6230",18009,2036,"G25S",73.6262986577181
"6231",18009,2036,"G50S",73.8156845637584
"6232",18009,2036,"G75S",74.036711409396
"6233",18009,2038,"G",60.7655738255034
"6234",18009,2038,"G25S",60.9194865771812
"6235",18009,2038,"G50S",61.0417583892617
"6236",18009,2038,"G75S",61.1007483221477
"6237",18009,2040,"G",64.5534026845638
"6238",18009,2040,"G25S",64.6678355704698
"6239",18009,2040,"G50S",64.7170704697987
"6240",18009,2040,"G75S",64.7979463087248
"6241",18011,2012,"G",72.7190906040268
"6242",18011,2012,"G25S",72.8591677852349
"6243",18011,2012,"G50S",72.9992449664429
"6244",18011,2012,"G75S",73.0722080536913
"6245",18011,2014,"G",63.4531677852349
"6246",18011,2014,"G25S",63.4967516778523
"6247",18011,2014,"G50S",63.5395
"6248",18011,2014,"G75S",63.547855704698
"6249",18011,2016,"G",59.9657416107383
"6250",18011,2016,"G25S",60.0051476510067
"6251",18011,2016,"G50S",60.0797818791946
"6252",18011,2016,"G75S",60.1544161073826
"6253",18011,2018,"G",52.8382785234899
"6254",18011,2018,"G25S",52.7451275167785
"6255",18011,2018,"G50S",52.7559899328859
"6256",18011,2018,"G75S",52.7660167785235
"6257",18011,2020,"G",70.1720973154362
"6258",18011,2020,"G25S",70.2115033557047
"6259",18011,2020,"G50S",70.2190234899329
"6260",18011,2020,"G75S",70.2567583892617
"6261",18011,2022,"G",76.7526208053691
"6262",18011,2022,"G25S",76.790355704698
"6263",18011,2022,"G50S",76.8289261744966
"6264",18011,2022,"G75S",76.8674966442953
"6265",18011,2024,"G",68.5605234899329
"6266",18011,2024,"G25S",68.6351577181208
"6267",18011,2024,"G50S",68.7072852348993
"6268",18011,2024,"G75S",68.778577181208
"6269",18011,2026,"G",64.166355704698
"6270",18011,2026,"G25S",64.2124463087248
"6271",18011,2026,"G50S",64.2593724832215
"6272",18011,2026,"G75S",64.3373489932886
"6273",18011,2028,"G",70.4397181208054
"6274",18011,2028,"G25S",70.4447315436242
"6275",18011,2028,"G50S",70.383466442953
"6276",18011,2028,"G75S",70.2894798657718
"6277",18011,2030,"G",60.8793020134228
"6278",18011,2030,"G25S",60.9136946308725
"6279",18011,2030,"G50S",60.9505939597315
"6280",18011,2030,"G75S",60.9564429530201
"6281",18011,2032,"G",61.3768087248322
"6282",18011,2032,"G25S",61.390177852349
"6283",18011,2032,"G50S",61.3993691275168
"6284",18011,2032,"G75S",61.4379395973154
"6285",18011,2034,"G",81.8449362416107
"6286",18011,2034,"G25S",81.8541275167785
"6287",18011,2034,"G50S",81.8305973154363
"6288",18011,2034,"G75S",81.8389530201342
"6289",18011,2036,"G",72.9623456375839
"6290",18011,2036,"G25S",72.9338020134228
"6291",18011,2036,"G50S",72.9388154362416
"6292",18011,2036,"G75S",72.9455
"6293",18011,2038,"G",74.8750973154362
"6294",18011,2038,"G25S",74.8146677852349
"6295",18011,2038,"G50S",74.7861241610738
"6296",18011,2038,"G75S",74.6913020134228
"6297",18011,2040,"G",60.8029966442953
"6298",18011,2040,"G25S",60.742567114094
"6299",18011,2040,"G50S",60.6485805369128
"6300",18011,2040,"G75S",60.4564295302013
"6301",18015,2012,"G",68.3632046979866
"6302",18015,2012,"G25S",68.4133255033557
"6303",18015,2012,"G50S",68.4990738255034
"6304",18015,2012,"G75S",68.5533355704698
"6305",18015,2014,"G",61.9807248322148
"6306",18015,2014,"G25S",62.0329161073826
"6307",18015,2014,"G50S",62.0474093959732
"6308",18015,2014,"G75S",62.0304161073826
"6309",18015,2016,"G",60.5104261744966
"6310",18015,2016,"G25S",60.5626174496644
"6311",18015,2016,"G50S",60.6085973154362
"6312",18015,2016,"G75S",60.6545771812081
"6313",18015,2018,"G",45.1541510067114
"6314",18015,2018,"G25S",44.7344731543624
"6315",18015,2018,"G50S",44.8181510067114
"6316",18015,2018,"G75S",44.9059697986577
"6317",18015,2020,"G",67.7587483221477
"6318",18015,2020,"G25S",67.7732416107383
"6319",18015,2020,"G50S",67.7877348993289
"6320",18015,2020,"G75S",67.8001577181208
"6321",18015,2022,"G",76.3746275167785
"6322",18015,2022,"G25S",76.3849798657718
"6323",18015,2022,"G50S",76.4351006711409
"6324",18015,2022,"G75S",76.4537348993289
"6325",18015,2024,"G",65.4876510067114
"6326",18015,2024,"G25S",65.5104261744967
"6327",18015,2024,"G50S",65.5564060402685
"6328",18015,2024,"G75S",65.5708993288591
"6329",18015,2026,"G",62.3759865771812
"6330",18015,2026,"G25S",62.4406006711409
"6331",18015,2026,"G50S",62.5284194630872
"6332",18015,2026,"G75S",62.5888926174497
"6333",18015,2028,"G",66.6957046979866
"6334",18015,2028,"G25S",66.7164093959731
"6335",18015,2028,"G50S",66.7014865771812
"6336",18015,2028,"G75S",66.6865637583893
"6337",18015,2030,"G",54.9022583892618
"6338",18015,2030,"G25S",54.8790536912752
"6339",18015,2030,"G50S",54.8579194630873
"6340",18015,2030,"G75S",54.8347147651007
"6341",18015,2032,"G",59.9673020134228
"6342",18015,2032,"G25S",60.0298456375839
"6343",18015,2032,"G50S",60.0128523489933
"6344",18015,2032,"G75S",60.086177852349
"6345",18015,2034,"G",79.0674731543624
"6346",18015,2034,"G25S",79.0252046979866
"6347",18015,2034,"G50S",79.0102818791946
"6348",18015,2034,"G75S",78.9618020134228
"6349",18015,2036,"G",67.8067986577181
"6350",18015,2036,"G25S",67.8088691275168
"6351",18015,2036,"G50S",67.8171510067114
"6352",18015,2036,"G75S",67.8337147651007
"6353",18015,2038,"G",72.2698859060403
"6354",18015,2038,"G25S",72.244610738255
"6355",18015,2038,"G50S",72.2151946308725
"6356",18015,2038,"G75S",72.1625738255034
"6357",18015,2040,"G",59.5666879194631
"6358",18015,2040,"G25S",59.415466442953
"6359",18015,2040,"G50S",59.2621744966443
"6360",18015,2040,"G75S",59.0459093959732
"6361",18017,2012,"G",64.7908187919463
"6362",18017,2012,"G25S",64.8480536912752
"6363",18017,2012,"G50S",64.8784966442953
"6364",18017,2012,"G75S",64.9424966442953
"6365",18017,2014,"G",61.2441879194631
"6366",18017,2014,"G25S",61.2644832214765
"6367",18017,2014,"G50S",61.2847785234899
"6368",18017,2014,"G75S",61.3016912751678
"6369",18017,2016,"G",60.3581744966443
"6370",18017,2016,"G25S",60.3886174496644
"6371",18017,2016,"G50S",60.4122953020134
"6372",18017,2016,"G75S",60.4091812080537
"6373",18017,2018,"G",42.1770201342282
"6374",18017,2018,"G25S",41.8851543624161
"6375",18017,2018,"G50S",41.9220939597315
"6376",18017,2018,"G75S",41.9189798657718
"6377",18017,2020,"G",68.1064697986577
"6378",18017,2020,"G25S",68.0999731543624
"6379",18017,2020,"G50S",68.0934765100671
"6380",18017,2020,"G75S",68.0266308724832
"6381",18017,2022,"G",73.0729127516778
"6382",18017,2022,"G25S",73.0898255033557
"6383",18017,2022,"G50S",73.086711409396
"6384",18017,2022,"G75S",73.1137718120805
"6385",18017,2024,"G",64.3108724832215
"6386",18017,2024,"G25S",64.378255033557
"6387",18017,2024,"G50S",64.4086979865772
"6388",18017,2024,"G75S",64.4022013422819
"6389",18017,2026,"G",57.5182818791946
"6390",18017,2026,"G25S",57.5724026845638
"6391",18017,2026,"G50S",57.5895838926174
"6392",18017,2026,"G75S",57.5765906040268
"6393",18017,2028,"G",67.569288590604
"6394",18017,2028,"G25S",67.5393825503356
"6395",18017,2028,"G50S",67.4457449664429
"6396",18017,2028,"G75S",67.2883758389262
"6397",18017,2030,"G",54.6602416107382
"6398",18017,2030,"G25S",54.6771543624161
"6399",18017,2030,"G50S",54.6571275167785
"6400",18017,2030,"G75S",54.6136912751678
"6401",18017,2032,"G",55.9086174496644
"6402",18017,2032,"G25S",55.976
"6403",18017,2032,"G50S",56.0366174496644
"6404",18017,2032,"G75S",56.0467651006711
"6405",18017,2034,"G",80.066577181208
"6406",18017,2034,"G25S",79.9997315436242
"6407",18017,2034,"G50S",79.902711409396
"6408",18017,2034,"G75S",79.7351946308725
"6409",18017,2036,"G",65.4924026845638
"6410",18017,2036,"G25S",65.5025503355705
"6411",18017,2036,"G50S",65.5228456375839
"6412",18017,2036,"G75S",65.5499060402685
"6413",18017,2038,"G",68.0430067114094
"6414",18017,2038,"G25S",68.0229798657718
"6415",18017,2038,"G50S",67.9392214765101
"6416",18017,2038,"G75S",67.8924026845638
"6417",18017,2040,"G",59.9055570469799
"6418",18017,2040,"G25S",59.7312751677852
"6419",18017,2040,"G50S",59.5200536912752
"6420",18017,2040,"G75S",59.2183087248322
"6421",18019,2012,"G",64.6051510067114
"6422",18019,2012,"G25S",64.9265436241611
"6423",18019,2012,"G50S",65.3295134228188
"6424",18019,2012,"G75S",65.6989261744966
"6425",18019,2014,"G",54.7390939597315
"6426",18019,2014,"G25S",55.0318456375839
"6427",18019,2014,"G50S",55.3150503355705
"6428",18019,2014,"G75S",55.6702852348993
"6429",18019,2016,"G",57.4195973154362
"6430",18019,2016,"G25S",57.6738758389262
"6431",18019,2016,"G50S",57.8945973154362
"6432",18019,2016,"G75S",58.1297818791946
"6433",18019,2018,"G",59.1926342281879
"6434",18019,2018,"G25S",59.4373657718121
"6435",18019,2018,"G50S",59.7541275167785
"6436",18019,2018,"G75S",60.070889261745
"6437",18019,2020,"G",64.4900167785235
"6438",18019,2020,"G25S",64.7301174496644
"6439",18019,2020,"G50S",64.9557550335571
"6440",18019,2020,"G75S",65.138288590604
"6441",18019,2022,"G",62.6544966442953
"6442",18019,2022,"G25S",62.8656711409396
"6443",18019,2022,"G50S",63.0337416107383
"6444",18019,2022,"G75S",63.1873489932886
"6445",18019,2024,"G",59.2261912751678
"6446",18019,2024,"G25S",59.3893456375839
"6447",18019,2024,"G50S",59.6676342281879
"6448",18019,2024,"G75S",59.9843959731544
"6449",18019,2026,"G",64.3222315436242
"6450",18019,2026,"G25S",64.5143120805369
"6451",18019,2026,"G50S",64.7063926174497
"6452",18019,2026,"G75S",64.8889261744966
"6453",18019,2028,"G",58.2434899328859
"6454",18019,2028,"G25S",58.3444463087248
"6455",18019,2028,"G50S",58.4549496644295
"6456",18019,2028,"G75S",58.5463590604027
"6457",18019,2030,"G",63.6803020134228
"6458",18019,2030,"G25S",63.7523322147651
"6459",18019,2030,"G50S",63.8483724832215
"6460",18019,2030,"G75S",63.910855704698
"6461",18019,2032,"G",49.9887416107383
"6462",18019,2032,"G25S",50.238389261745
"6463",18019,2032,"G50S",50.4640268456376
"6464",18019,2032,"G75S",50.7041275167785
"6465",18019,2034,"G",71.2451006711409
"6466",18019,2034,"G25S",71.4756543624161
"6467",18019,2034,"G50S",71.6390939597315
"6468",18019,2034,"G75S",71.7785234899329
"6469",18019,2036,"G",63.8049832214765
"6470",18019,2036,"G25S",63.925033557047
"6471",18019,2036,"G50S",64.0355369127517
"6472",18019,2036,"G75S",64.1700503355705
"6473",18019,2038,"G",63.6322818791946
"6474",18019,2038,"G25S",63.7908053691275
"6475",18019,2038,"G50S",63.9348657718121
"6476",18019,2038,"G75S",64.0789261744966
"6477",18019,2040,"G",44.1978355704698
"6478",18019,2040,"G25S",44.3659060402685
"6479",18019,2040,"G50S",44.5004194630872
"6480",18019,2040,"G75S",44.634932885906
"6481",18021,2012,"G",67.153255033557
"6482",18021,2012,"G25S",67.3696208053691
"6483",18021,2012,"G50S",67.5939228187919
"6484",18021,2012,"G75S",67.8099731543624
"6485",18021,2014,"G",54.0136879194631
"6486",18021,2014,"G25S",54.161432885906
"6487",18021,2014,"G50S",54.3088624161074
"6488",18021,2014,"G75S",54.4065436241611
"6489",18021,2016,"G",58.3058657718121
"6490",18021,2016,"G25S",58.395610738255
"6491",18021,2016,"G50S",58.5030436241611
"6492",18021,2016,"G75S",58.5772315436242
"6493",18021,2018,"G",45.2218523489933
"6494",18021,2018,"G25S",45.2301040268456
"6495",18021,2018,"G50S",45.2621644295302
"6496",18021,2018,"G75S",45.3699127516779
"6497",18021,2020,"G",66.1741208053691
"6498",18021,2020,"G25S",66.2977416107383
"6499",18021,2020,"G50S",66.3960536912752
"6500",18021,2020,"G75S",66.4943657718121
"6501",18021,2022,"G",69.6164362416107
"6502",18021,2022,"G25S",69.7245
"6503",18021,2022,"G50S",69.8408154362416
"6504",18021,2022,"G75S",69.9476946308725
"6505",18021,2024,"G",62.0833489932886
"6506",18021,2024,"G25S",62.2405302013423
"6507",18021,2024,"G50S",62.397711409396
"6508",18021,2024,"G75S",62.5479026845638
"6509",18021,2026,"G",58.4639563758389
"6510",18021,2026,"G25S",58.5705201342282
"6511",18021,2026,"G50S",58.6676476510067
"6512",18021,2026,"G75S",58.7803322147651
"6513",18021,2028,"G",60.3475604026846
"6514",18021,2028,"G25S",60.2875067114094
"6515",18021,2028,"G50S",60.2357046979866
"6516",18021,2028,"G75S",60.0997248322148
"6517",18021,2030,"G",65.5134161073826
"6518",18021,2030,"G25S",65.5375402684564
"6519",18021,2030,"G50S",65.5360402684564
"6520",18021,2030,"G75S",65.5092315436242
"6521",18021,2032,"G",54.3415939597315
"6522",18021,2032,"G25S",54.5125167785235
"6523",18021,2032,"G50S",54.6190805369128
"6524",18021,2032,"G75S",54.6914530201342
"6525",18021,2034,"G",78.3867147651007
"6526",18021,2034,"G25S",78.4838422818792
"6527",18021,2034,"G50S",78.5221006711409
"6528",18021,2034,"G75S",78.5859832214765
"6529",18021,2036,"G",66.0979228187919
"6530",18021,2036,"G25S",66.1626744966443
"6531",18021,2036,"G50S",66.2365469798658
"6532",18021,2036,"G75S",66.2768590604027
"6533",18021,2038,"G",69.3987248322148
"6534",18021,2038,"G25S",69.4042919463087
"6535",18021,2038,"G50S",69.3936711409396
"6536",18021,2038,"G75S",69.3327483221477
"6537",18021,2040,"G",49.4214026845638
"6538",18021,2040,"G25S",49.4107818791946
"6539",18021,2040,"G50S",49.3925402684564
"6540",18021,2040,"G75S",49.356610738255
"6541",18023,2012,"G",75.2435100671141
"6542",18023,2012,"G25S",75.3357315436242
"6543",18023,2012,"G50S",75.4615100671141
"6544",18023,2012,"G75S",75.5201744966443
"6545",18023,2014,"G",63.9599731543624
"6546",18023,2014,"G25S",64.043744966443
"6547",18023,2014,"G50S",64.0772214765101
"6548",18023,2014,"G75S",64.0855906040268
"6549",18023,2016,"G",61.4935704697987
"6550",18023,2016,"G25S",61.5522348993289
"6551",18023,2016,"G50S",61.6192684563758
"6552",18023,2016,"G75S",61.7031208053691
"6553",18023,2018,"G",52.9870604026846
"6554",18023,2018,"G25S",52.8191946308725
"6555",18023,2018,"G50S",52.8442214765101
"6556",18023,2018,"G75S",52.9196241610738
"6557",18023,2020,"G",70.1427583892617
"6558",18023,2020,"G25S",70.2014228187919
"6559",18023,2020,"G50S",70.2517181208054
"6560",18023,2020,"G75S",70.3020134228188
"6561",18023,2022,"G",78.3139395973154
"6562",18023,2022,"G25S",78.3474161073826
"6563",18023,2022,"G50S",78.397711409396
"6564",18023,2022,"G75S",78.4060805369128
"6565",18023,2024,"G",71.367711409396
"6566",18023,2024,"G25S",71.4683020134228
"6567",18023,2024,"G50S",71.5605234899329
"6568",18023,2024,"G75S",71.6191879194631
"6569",18023,2026,"G",62.2321476510067
"6570",18023,2026,"G25S",62.3326577181208
"6571",18023,2026,"G50S",62.4247986577181
"6572",18023,2026,"G75S",62.5253087248322
"6573",18023,2028,"G",71.8877248322148
"6574",18023,2028,"G25S",71.9044630872483
"6575",18023,2028,"G50S",71.9212013422819
"6576",18023,2028,"G75S",71.9211208053691
"6577",18023,2030,"G",60.444932885906
"6578",18023,2030,"G25S",60.4700402684564
"6579",18023,2030,"G50S",60.5203355704698
"6580",18023,2030,"G75S",60.5538120805369
"6581",18023,2032,"G",64.6058456375839
"6582",18023,2032,"G25S",64.6561409395973
"6583",18023,2032,"G50S",64.6812483221477
"6584",18023,2032,"G75S",64.6979865771812
"6585",18023,2034,"G",82.8275637583893
"6586",18023,2034,"G25S",82.8777785234899
"6587",18023,2034,"G50S",82.9699194630873
"6588",18023,2034,"G75S",83.0201342281879
"6589",18023,2036,"G",73.767
"6590",18023,2036,"G25S",73.834033557047
"6591",18023,2036,"G50S",73.8675100671141
"6592",18023,2036,"G75S",73.9094362416107
"6593",18023,2038,"G",75.7636040268456
"6594",18023,2038,"G25S",75.7551543624161
"6595",18023,2038,"G50S",75.7467046979866
"6596",18023,2038,"G75S",75.738255033557
"6597",18023,2040,"G",63.3561879194631
"6598",18023,2040,"G25S",63.3309194630873
"6599",18023,2040,"G50S",63.2720939597315
"6600",18023,2040,"G75S",63.1712617449664
"6601",18027,2012,"G",56.3189765100671
"6602",18027,2012,"G25S",56.5872684563758
"6603",18027,2012,"G50S",56.8375503355705
"6604",18027,2012,"G75S",57.0689630872483
"6605",18027,2014,"G",43.0638489932886
"6606",18027,2014,"G25S",43.1738758389262
"6607",18027,2014,"G50S",43.2795805369128
"6608",18027,2014,"G75S",43.3569127516779
"6609",18027,2016,"G",50.9125100671141
"6610",18027,2016,"G25S",50.9836644295302
"6611",18027,2016,"G50S",51.0359496644295
"6612",18027,2016,"G75S",51.0461744966443
"6613",18027,2018,"G",47.6227684563758
"6614",18027,2018,"G25S",47.7222953020134
"6615",18027,2018,"G50S",47.8638825503356
"6616",18027,2018,"G75S",48.1727651006711
"6617",18027,2020,"G",56.7076342281879
"6618",18027,2020,"G25S",56.6752751677852
"6619",18027,2020,"G50S",56.600855704698
"6620",18027,2020,"G75S",56.4730167785235
"6621",18027,2022,"G",61.9728355704698
"6622",18027,2022,"G25S",62.0010704697987
"6623",18027,2022,"G50S",62.0491711409396
"6624",18027,2022,"G75S",62.0627214765101
"6625",18027,2024,"G",55.6509429530201
"6626",18027,2024,"G25S",55.7755167785235
"6627",18027,2024,"G50S",55.9000906040268
"6628",18027,2024,"G75S",56.0047986577181
"6629",18027,2026,"G",52.3907785234899
"6630",18027,2026,"G25S",52.4033322147651
"6631",18027,2026,"G50S",52.3885100671141
"6632",18027,2026,"G75S",52.3287751677852
"6633",18027,2028,"G",50.8415536912752
"6634",18027,2028,"G25S",50.6571073825503
"6635",18027,2028,"G50S",50.4159161073825
"6636",18027,2028,"G75S",50.0428389261745
"6637",18027,2030,"G",59.5275771812081
"6638",18027,2030,"G25S",59.440466442953
"6639",18027,2030,"G50S",59.281067114094
"6640",18027,2030,"G75S",59.1103087248322
"6641",18027,2032,"G",37.8488389261745
"6642",18027,2032,"G25S",37.8842483221476
"6643",18027,2032,"G50S",37.945177852349
"6644",18027,2032,"G75S",37.9862416107383
"6645",18027,2034,"G",70.1794161073826
"6646",18027,2034,"G25S",70.1489127516779
"6647",18027,2034,"G50S",70.084855704698
"6648",18027,2034,"G75S",69.9843926174497
"6649",18027,2036,"G",61.5049395973154
"6650",18027,2036,"G25S",61.5331744966443
"6651",18027,2036,"G50S",61.5131711409396
"6652",18027,2036,"G75S",61.4964932885906
"6653",18027,2038,"G",61.6321174496644
"6654",18027,2038,"G25S",61.5922483221476
"6655",18027,2038,"G50S",61.5283288590604
"6656",18027,2038,"G75S",61.3764395973154
"6657",18027,2040,"G",39.9659362416107
"6658",18027,2040,"G25S",39.9743053691275
"6659",18027,2040,"G50S",39.9543020134228
"6660",18027,2040,"G75S",39.8893859060403
"6661",18029,2012,"G",66.7277449664429
"6662",18029,2012,"G25S",66.8304563758389
"6663",18029,2012,"G50S",66.9240805369128
"6664",18029,2012,"G75S",67.0177046979866
"6665",18029,2014,"G",60.5408187919463
"6666",18029,2014,"G25S",60.6658724832215
"6667",18029,2014,"G50S",60.7678456375839
"6668",18029,2014,"G75S",60.8425570469799
"6669",18029,2016,"G",53.7669261744966
"6670",18029,2016,"G25S",53.8346912751678
"6671",18029,2016,"G50S",53.8905906040268
"6672",18029,2016,"G75S",53.9387919463087
"6673",18029,2018,"G",56.6852751677852
"6674",18029,2018,"G25S",56.7585973154362
"6675",18029,2018,"G50S",56.9130402684564
"6676",18029,2018,"G75S",57.0737785234899
"6677",18029,2020,"G",67.1361006711409
"6678",18029,2020,"G25S",67.1283154362416
"6679",18029,2020,"G50S",67.1331342281879
"6680",18029,2020,"G75S",67.0813154362416
"6681",18029,2022,"G",68.9495570469799
"6682",18029,2022,"G25S",68.9865436241611
"6683",18029,2022,"G50S",69.0004496644295
"6684",18029,2022,"G75S",69.0038791946309
"6685",18029,2024,"G",63.8161543624161
"6686",18029,2024,"G25S",63.8930067114094
"6687",18029,2024,"G50S",63.9831140939597
"6688",18029,2024,"G75S",64.0963020134228
"6689",18029,2026,"G",58.9845771812081
"6690",18029,2026,"G25S",59.0306510067114
"6691",18029,2026,"G50S",59.1179798657718
"6692",18029,2026,"G75S",59.1850067114094
"6693",18029,2028,"G",65.7308859060403
"6694",18029,2028,"G25S",65.679067114094
"6695",18029,2028,"G50S",65.570610738255
"6696",18029,2028,"G75S",65.4146040268456
"6697",18029,2030,"G",63.415322147651
"6698",18029,2030,"G25S",63.4271879194631
"6699",18029,2030,"G50S",63.4481409395973
"6700",18029,2030,"G75S",63.4292281879194
"6701",18029,2032,"G",41.0133959731544
"6702",18029,2032,"G25S",40.9880872483221
"6703",18029,2032,"G50S",41.1047919463087
"6704",18029,2032,"G75S",41.1340805369127
"6705",18029,2034,"G",75.9118993288591
"6706",18029,2034,"G25S",75.9285838926175
"6707",18029,2034,"G50S",75.9194093959731
"6708",18029,2034,"G75S",75.8871543624161
"6709",18029,2036,"G",62.245932885906
"6710",18029,2036,"G25S",62.2884765100671
"6711",18029,2036,"G50S",62.3324093959731
"6712",18029,2036,"G75S",62.3490939597315
"6713",18029,2038,"G",67.7162818791946
"6714",18029,2038,"G25S",67.7078456375839
"6715",18029,2038,"G50S",67.6777181208054
"6716",18029,2038,"G75S",67.6091275167785
"6717",18029,2040,"G",49.9163154362416
"6718",18029,2040,"G25S",49.887577181208
"6719",18029,2040,"G50S",49.8225033557047
"6720",18029,2040,"G75S",49.7343489932886
"6721",18031,2012,"G",70.211577181208
"6722",18031,2012,"G25S",70.3833959731544
"6723",18031,2012,"G50S",70.5216577181208
"6724",18031,2012,"G75S",70.6599194630872
"6725",18031,2014,"G",61.9665738255034
"6726",18031,2014,"G25S",62.1558691275168
"6727",18031,2014,"G50S",62.3167785234899
"6728",18031,2014,"G75S",62.4218456375839
"6729",18031,2016,"G",57.7310973154362
"6730",18031,2016,"G25S",57.8374563758389
"6731",18031,2016,"G50S",57.9672382550336
"6732",18031,2016,"G75S",58.0448489932886
"6733",18031,2018,"G",59.4278724832215
"6734",18031,2018,"G25S",59.6033624161074
"6735",18031,2018,"G50S",59.7537751677852
"6736",18031,2018,"G75S",59.9207852348993
"6737",18031,2020,"G",70.0498926174497
"6738",18031,2020,"G25S",70.1630771812081
"6739",18031,2020,"G50S",70.2779161073825
"6740",18031,2020,"G75S",70.367677852349
"6741",18031,2022,"G",69.706567114094
"6742",18031,2022,"G25S",69.8214060402684
"6743",18031,2022,"G50S",69.926110738255
"6744",18031,2022,"G75S",70.0356241610738
"6745",18031,2024,"G",64.0830469798658
"6746",18031,2024,"G25S",64.1975234899329
"6747",18031,2024,"G50S",64.3309765100671
"6748",18031,2024,"G75S",64.4793724832215
"6749",18031,2026,"G",61.0401610738255
"6750",18031,2026,"G25S",61.2023624161074
"6751",18031,2026,"G50S",61.359755033557
"6752",18031,2026,"G75S",61.5578926174497
"6753",18031,2028,"G",66.2225268456376
"6754",18031,2028,"G25S",66.2739228187919
"6755",18031,2028,"G50S",66.3050503355705
"6756",18031,2028,"G75S",66.3144093959731
"6757",18031,2030,"G",66.1766140939597
