"","fips","simyear","stover_removal","grainyield_bu_ac"
"9904",18141,2011,"G75S",226.888051948052
"9905",18141,2013,"G",147.083974025974
"9906",18141,2013,"G25S",147.104796536797
"9907",18141,2013,"G50S",147.115207792208
"9908",18141,2013,"G75S",147.125619047619
"9909",18141,2015,"G",213.58761038961
"9910",18141,2015,"G25S",213.621229437229
"9911",18141,2015,"G50S",213.66525974026
"9912",18141,2015,"G75S",213.698878787879
"9913",18141,2017,"G",225.679069264069
"9914",18141,2017,"G25S",225.741536796537
"9915",18141,2017,"G50S",225.756718614719
"9916",18141,2017,"G75S",225.876012987013
"9917",18141,2019,"G",265.237238095238
"9918",18141,2019,"G25S",265.250774891775
"9919",18141,2019,"G50S",265.277108225108
"9920",18141,2019,"G75S",265.248095238095
"9921",18141,2021,"G",151.535281385281
"9922",18141,2021,"G25S",151.597748917749
"9923",18141,2021,"G50S",151.641779220779
"9924",18141,2021,"G75S",151.649805194805
"9925",18141,2023,"G",241.356891774892
"9926",18141,2023,"G25S",241.377714285714
"9927",18141,2023,"G50S",241.344095238095
"9928",18141,2023,"G75S",241.426515151515
"9929",18141,2025,"G",254.457558441558
"9930",18141,2025,"G25S",254.447147186147
"9931",18141,2025,"G50S",254.499203463203
"9932",18141,2025,"G75S",254.509614718615
"9933",18141,2027,"G",284.766264069264
"9934",18141,2027,"G25S",284.701246753247
"9935",18141,2027,"G50S",284.60261038961
"9936",18141,2027,"G75S",284.537593073593
"9937",18141,2029,"G",131.339935064935
"9938",18141,2029,"G25S",131.350346320346
"9939",18141,2029,"G50S",131.412813852814
"9940",18141,2029,"G75S",131.391991341991
"9941",18141,2031,"G",294.692199134199
"9942",18141,2031,"G25S",294.749025974026
"9943",18141,2031,"G50S",294.759437229437
"9944",18141,2031,"G75S",294.834701298701
"9945",18141,2033,"G",279.479826839827
"9946",18141,2033,"G25S",279.531012987013
"9947",18141,2033,"G50S",279.658333333333
"9948",18141,2033,"G75S",279.75919047619
"9949",18141,2035,"G",183.97996969697
"9950",18141,2035,"G25S",184.034411255411
"9951",18141,2035,"G50S",184.132883116883
"9952",18141,2035,"G75S",184.203376623377
"9953",18141,2037,"G",305.239047619048
"9954",18141,2037,"G25S",305.215675324675
"9955",18141,2037,"G50S",305.157813852814
"9956",18141,2037,"G75S",305.010082251082
"9957",18141,2039,"G",240.268294372294
"9958",18141,2039,"G25S",240.326155844156
"9959",18141,2039,"G50S",240.273935064935
"9960",18141,2039,"G75S",240.196861471861
"9961",18143,2011,"G",201.641212121212
"9962",18143,2011,"G25S",201.641212121212
"9963",18143,2011,"G50S",201.641212121212
"9964",18143,2011,"G75S",201.641212121212
"9965",18143,2013,"G",157.744805194805
"9966",18143,2013,"G25S",157.907904761905
"9967",18143,2013,"G50S",157.976194805195
"9968",18143,2013,"G75S",157.976194805195
"9969",18143,2015,"G",227.711978354978
"9970",18143,2015,"G25S",227.711978354978
"9971",18143,2015,"G50S",227.711978354978
"9972",18143,2015,"G75S",227.737688311688
"9973",18143,2017,"G",221.346922077922
"9974",18143,2017,"G25S",221.372632034632
"9975",18143,2017,"G50S",221.372632034632
"9976",18143,2017,"G75S",221.372632034632
"9977",18143,2019,"G",230.685121212121
"9978",18143,2019,"G25S",230.710831168831
"9979",18143,2019,"G50S",230.710831168831
"9980",18143,2019,"G75S",230.710831168831
"9981",18143,2021,"G",205.825303030303
"9982",18143,2021,"G25S",205.932562770563
"9983",18143,2021,"G50S",205.928142857143
"9984",18143,2021,"G75S",205.846593073593
"9985",18143,2023,"G",267.221917748918
"9986",18143,2023,"G25S",267.221917748918
"9987",18143,2023,"G50S",267.221917748918
"9988",18143,2023,"G75S",267.221917748918
"9989",18143,2025,"G",267.032398268398
"9990",18143,2025,"G25S",266.980978354978
"9991",18143,2025,"G50S",267.036818181818
"9992",18143,2025,"G75S",267.045658008658
"9993",18143,2027,"G",228.480683982684
"9994",18143,2027,"G25S",228.506393939394
"9995",18143,2027,"G50S",228.947883116883
"9996",18143,2027,"G75S",228.943463203463
"9997",18143,2029,"G",172.938337662338
"9998",18143,2029,"G25S",172.938337662338
"9999",18143,2029,"G50S",172.938337662338
"10000",18143,2029,"G75S",173.118307359307
"10001",18143,2031,"G",319.106
"10002",18143,2031,"G25S",319.15741991342
"10003",18143,2031,"G50S",319.15741991342
"10004",18143,2031,"G75S",319.15741991342
"10005",18143,2033,"G",335.000965367965
"10006",18143,2033,"G25S",335.026675324675
"10007",18143,2033,"G50S",335.031095238095
"10008",18143,2033,"G75S",335.056805194805
"10009",18143,2035,"G",251.710060606061
"10010",18143,2035,"G25S",251.77032034632
"10011",18143,2035,"G50S",251.976
"10012",18143,2035,"G75S",252.29254978355
"10013",18143,2037,"G",265.86325974026
"10014",18143,2037,"G25S",266.073359307359
"10015",18143,2037,"G50S",266.090229437229
"10016",18143,2037,"G75S",266.188649350649
"10017",18143,2039,"G",313.472653679654
"10018",18143,2039,"G25S",313.498363636364
"10019",18143,2039,"G50S",313.524073593074
"10020",18143,2039,"G75S",313.524073593074
"10021",18145,2011,"G",203.732822510823
"10022",18145,2011,"G25S",203.732822510823
"10023",18145,2011,"G50S",203.732822510823
"10024",18145,2011,"G75S",203.732822510823
"10025",18145,2013,"G",162.877090909091
"10026",18145,2013,"G25S",162.888008658009
"10027",18145,2013,"G50S",162.920398268398
"10028",18145,2013,"G75S",162.921004329004
"10029",18145,2015,"G",240.616441558442
"10030",18145,2015,"G25S",240.616441558442
"10031",18145,2015,"G50S",240.627238095238
"10032",18145,2015,"G75S",240.627601731602
"10033",18145,2017,"G",213.268155844156
"10034",18145,2017,"G25S",213.289748917749
"10035",18145,2017,"G50S",213.289748917749
"10036",18145,2017,"G75S",213.311463203463
"10037",18145,2019,"G",224.177402597403
"10038",18145,2019,"G25S",224.177402597403
"10039",18145,2019,"G50S",224.177523809524
"10040",18145,2019,"G75S",224.18832034632
"10041",18145,2021,"G",211.361645021645
"10042",18145,2021,"G25S",211.372562770563
"10043",18145,2021,"G50S",211.427151515152
"10044",18145,2021,"G75S",211.459662337662
"10045",18145,2023,"G",239.274398268398
"10046",18145,2023,"G25S",239.274519480519
"10047",18145,2023,"G50S",239.274519480519
"10048",18145,2023,"G75S",239.274519480519
"10049",18145,2025,"G",252.088406926407
"10050",18145,2025,"G25S",252.088406926407
"10051",18145,2025,"G50S",252.056034632035
"10052",18145,2025,"G75S",252.066952380952
"10053",18145,2027,"G",225.572441558442
"10054",18145,2027,"G25S",225.604952380952
"10055",18145,2027,"G50S",225.583376623377
"10056",18145,2027,"G75S",225.507852813853
"10057",18145,2029,"G",139.923696969697
"10058",18145,2029,"G25S",139.934857142857
"10059",18145,2029,"G50S",139.934614718615
"10060",18145,2029,"G75S",140.020865800866
"10061",18145,2031,"G",310.2269004329
"10062",18145,2031,"G25S",310.237939393939
"10063",18145,2031,"G50S",310.227281385281
"10064",18145,2031,"G75S",310.238199134199
"10065",18145,2033,"G",313.994138528139
"10066",18145,2033,"G25S",313.961696969697
"10067",18145,2033,"G50S",313.81038961039
"10068",18145,2033,"G75S",313.594095238095
"10069",18145,2035,"G",259.046701298701
"10070",18145,2035,"G25S",259.122640692641
"10071",18145,2035,"G50S",259.209012987013
"10072",18145,2035,"G75S",259.274155844156
"10073",18145,2037,"G",155.90703030303
"10074",18145,2037,"G25S",155.918311688312
"10075",18145,2037,"G50S",155.972294372294
"10076",18145,2037,"G75S",155.994008658009
"10077",18145,2039,"G",306.450077922078
"10078",18145,2039,"G25S",306.374536796537
"10079",18145,2039,"G50S",306.190978354978
"10080",18145,2039,"G75S",305.877792207792
"10081",18147,2011,"G",189.65367965368
"10082",18147,2011,"G25S",189.65367965368
"10083",18147,2011,"G50S",189.65367965368
"10084",18147,2011,"G75S",189.65367965368
"10085",18147,2013,"G",107.662337662338
"10086",18147,2013,"G25S",107.662337662338
"10087",18147,2013,"G50S",107.662337662338
"10088",18147,2013,"G75S",107.662337662338
"10089",18147,2015,"G",186.450216450216
"10090",18147,2015,"G25S",186.450216450216
"10091",18147,2015,"G50S",186.450216450216
"10092",18147,2015,"G75S",186.450216450216
"10093",18147,2017,"G",188.831168831169
"10094",18147,2017,"G25S",188.831168831169
"10095",18147,2017,"G50S",188.831168831169
"10096",18147,2017,"G75S",188.831168831169
"10097",18147,2019,"G",200.30303030303
"10098",18147,2019,"G25S",200.30303030303
"10099",18147,2019,"G50S",200.30303030303
"10100",18147,2019,"G75S",200.30303030303
"10101",18147,2021,"G",164.329004329004
"10102",18147,2021,"G25S",164.329004329004
"10103",18147,2021,"G50S",164.329004329004
"10104",18147,2021,"G75S",164.329004329004
"10105",18147,2023,"G",218.008658008658
"10106",18147,2023,"G25S",218.008658008658
"10107",18147,2023,"G50S",218.008658008658
"10108",18147,2023,"G75S",217.965367965368
"10109",18147,2025,"G",236.147186147186
"10110",18147,2025,"G25S",235.974025974026
"10111",18147,2025,"G50S",235.757575757576
"10112",18147,2025,"G75S",235.497835497835
"10113",18147,2027,"G",181.341991341991
"10114",18147,2027,"G25S",181.341991341991
"10115",18147,2027,"G50S",181.341991341991
"10116",18147,2027,"G75S",181.341991341991
"10117",18147,2029,"G",167.099567099567
"10118",18147,2029,"G25S",167.099567099567
"10119",18147,2029,"G50S",167.099567099567
"10120",18147,2029,"G75S",167.099567099567
"10121",18147,2031,"G",277.272727272727
"10122",18147,2031,"G25S",277.272727272727
"10123",18147,2031,"G50S",277.272727272727
"10124",18147,2031,"G75S",277.272727272727
"10125",18147,2033,"G",255.411255411255
"10126",18147,2033,"G25S",255.367965367965
"10127",18147,2033,"G50S",255.367965367965
"10128",18147,2033,"G75S",255.324675324675
"10129",18147,2035,"G",227.359307359307
"10130",18147,2035,"G25S",227.359307359307
"10131",18147,2035,"G50S",227.359307359307
"10132",18147,2035,"G75S",227.359307359307
"10133",18147,2037,"G",214.285714285714
"10134",18147,2037,"G25S",214.329004329004
"10135",18147,2037,"G50S",214.285714285714
"10136",18147,2037,"G75S",214.285714285714
"10137",18147,2039,"G",289.74025974026
"10138",18147,2039,"G25S",289.74025974026
"10139",18147,2039,"G50S",289.69696969697
"10140",18147,2039,"G75S",289.5670995671
"10141",18149,2011,"G",190.076034632035
"10142",18149,2011,"G25S",190.076034632035
"10143",18149,2011,"G50S",190.076034632035
"10144",18149,2011,"G75S",190.063991341991
"10145",18149,2013,"G",128.269748917749
"10146",18149,2013,"G25S",128.322891774892
"10147",18149,2013,"G50S",128.388077922078
"10148",18149,2013,"G75S",128.472467532468
"10149",18149,2015,"G",212.432502164502
"10150",18149,2015,"G25S",212.463748917749
"10151",18149,2015,"G50S",212.490424242424
"10152",18149,2015,"G75S",212.560285714286
"10153",18149,2017,"G",222.945012987013
"10154",18149,2017,"G25S",223.002935064935
"10155",18149,2017,"G50S",222.947705627706
"10156",18149,2017,"G75S",223.000952380952
"10157",18149,2019,"G",217.691783549784
"10158",18149,2019,"G25S",217.769012987013
"10159",18149,2019,"G50S",217.814891774892
"10160",18149,2019,"G75S",217.880181818182
"10161",18149,2021,"G",101.264363636364
"10162",18149,2021,"G25S",101.341593073593
"10163",18149,2021,"G50S",101.324978354978
"10164",18149,2021,"G75S",101.344285714286
"10165",18149,2023,"G",218.768909090909
"10166",18149,2023,"G25S",218.745116883117
"10167",18149,2023,"G50S",218.632051948052
"10168",18149,2023,"G75S",218.458978354978
"10169",18149,2025,"G",174.438164502165
"10170",18149,2025,"G25S",174.495982683983
"10171",18149,2025,"G50S",174.495982683983
"10172",18149,2025,"G75S",174.573212121212
"10173",18149,2027,"G",273.743437229437
"10174",18149,2027,"G25S",273.762744588745
"10175",18149,2027,"G50S",273.770112554113
"10176",18149,2027,"G75S",273.796683982684
"10177",18149,2029,"G",118.762303030303
"10178",18149,2029,"G25S",118.85883982684
"10179",18149,2029,"G50S",118.959948051948
"10180",18149,2029,"G75S",119.056484848485
"10181",18149,2031,"G",259.593645021645
"10182",18149,2031,"G25S",259.600909090909
"10183",18149,2031,"G50S",259.646891774892
"10184",18149,2031,"G75S",259.750692640693
"10185",18149,2033,"G",205.261246753247
"10186",18149,2033,"G25S",202.389203463203
"10187",18149,2033,"G50S",199.378666666667
"10188",18149,2033,"G75S",196.153974025974
"10189",18149,2035,"G",175.283757575758
"10190",18149,2035,"G25S",175.404173160173
"10191",18149,2035,"G50S",175.481402597403
"10192",18149,2035,"G75S",175.601818181818
"10193",18149,2037,"G",277.037965367965
"10194",18149,2037,"G25S",276.958649350649
"10195",18149,2037,"G50S",276.824207792208
"10196",18149,2037,"G75S",276.759523809524
"10197",18149,2039,"G",195.495714285714
"10198",18149,2039,"G25S",194.590432900433
"10199",18149,2039,"G50S",193.464441558442
"10200",18149,2039,"G75S",191.906277056277
"10201",18151,2011,"G",202.940186147186
"10202",18151,2011,"G25S",202.940186147186
"10203",18151,2011,"G50S",202.940186147186
"10204",18151,2011,"G75S",202.940186147186
"10205",18151,2013,"G",177.631463203463
"10206",18151,2013,"G25S",177.683930735931
"10207",18151,2013,"G50S",177.742363636364
"10208",18151,2013,"G75S",177.742363636364
"10209",18151,2015,"G",230.715913419913
"10210",18151,2015,"G25S",230.74512987013
"10211",18151,2015,"G50S",230.832779220779
"10212",18151,2015,"G75S",230.891212121212
"10213",18151,2017,"G",168.276528138528
"10214",18151,2017,"G25S",168.276528138528
"10215",18151,2017,"G50S",168.434541125541
"10216",18151,2017,"G75S",168.469722943723
"10217",18151,2019,"G",220.271675324675
"10218",18151,2019,"G25S",220.255458874459
"10219",18151,2019,"G50S",220.260350649351
"10220",18151,2019,"G75S",220.253311688312
"10221",18151,2021,"G",155.225593073593
"10222",18151,2021,"G25S",155.284025974026
"10223",18151,2021,"G50S",155.46529004329
"10224",18151,2021,"G75S",155.552939393939
"10225",18151,2023,"G",192.98216017316
"10226",18151,2023,"G25S",193.046558441558
"10227",18151,2023,"G50S",193.104991341991
"10228",18151,2023,"G75S",193.286255411255
"10229",18151,2025,"G",202.650965367965
"10230",18151,2025,"G25S",202.767831168831
"10231",18151,2025,"G50S",202.873376623377
"10232",18151,2025,"G75S",203.136324675325
"10233",18151,2027,"G",270.956826839827
"10234",18151,2027,"G25S",270.921640692641
"10235",18151,2027,"G50S",270.755515151515
"10236",18151,2027,"G75S",270.599173160173
"10237",18151,2029,"G",120.249965367965
"10238",18151,2029,"G25S",120.308398268398
"10239",18151,2029,"G50S",120.34358008658
"10240",18151,2029,"G75S",120.320329004329
"10241",18151,2031,"G",204.207277056277
"10242",18151,2031,"G25S",204.36529004329
"10243",18151,2031,"G50S",204.446974025974
"10244",18151,2031,"G75S",204.646134199134
"10245",18151,2033,"G",317.932952380952
"10246",18151,2033,"G25S",317.975168831169
"10247",18151,2033,"G50S",317.991987012987
"10248",18151,2033,"G75S",317.866541125541
"10249",18151,2035,"G",230.055238095238
"10250",18151,2035,"G25S",230.113670995671
"10251",18151,2035,"G50S",230.28896969697
"10252",18151,2035,"G75S",230.353367965368
"10253",18151,2037,"G",215.354112554113
"10254",18151,2037,"G25S",215.424476190476
"10255",18151,2037,"G50S",215.526199134199
"10256",18151,2037,"G75S",215.561380952381
"10257",18151,2039,"G",244.317103896104
"10258",18151,2039,"G25S",244.481082251082
"10259",18151,2039,"G50S",244.574696969697
"10260",18151,2039,"G75S",244.691562770563
"10261",18153,2011,"G",191.860601731602
"10262",18153,2011,"G25S",191.860601731602
"10263",18153,2011,"G50S",191.860601731602
"10264",18153,2011,"G75S",191.860601731602
"10265",18153,2013,"G",131.832757575758
"10266",18153,2013,"G25S",131.831887445887
"10267",18153,2013,"G50S",131.832757575758
"10268",18153,2013,"G75S",131.837108225108
"10269",18153,2015,"G",180.542757575758
"10270",18153,2015,"G25S",180.545367965368
"10271",18153,2015,"G50S",180.545367965368
"10272",18153,2015,"G75S",180.544497835498
"10273",18153,2017,"G",194.920272727273
"10274",18153,2017,"G25S",194.921142857143
"10275",18153,2017,"G50S",194.964432900433
"10276",18153,2017,"G75S",194.964432900433
"10277",18153,2019,"G",214.765601731602
"10278",18153,2019,"G25S",214.380341991342
"10279",18153,2019,"G50S",213.995082251082
"10280",18153,2019,"G75S",213.566532467532
"10281",18153,2021,"G",161.59303030303
"10282",18153,2021,"G25S",161.58867965368
"10283",18153,2021,"G50S",161.579108225108
"10284",18153,2021,"G75S",161.579978354978
"10285",18153,2023,"G",250.509038961039
"10286",18153,2023,"G25S",250.509909090909
"10287",18153,2023,"G50S",250.509909090909
"10288",18153,2023,"G75S",250.510779220779
"10289",18153,2025,"G",237.410212121212
"10290",18153,2025,"G25S",237.373012987013
"10291",18153,2025,"G50S",237.289913419913
"10292",18153,2025,"G75S",237.167004329004
"10293",18153,2027,"G",159.141813852814
"10294",18153,2027,"G25S",159.140943722944
"10295",18153,2027,"G50S",159.139203463203
"10296",18153,2027,"G75S",159.144424242424
"10297",18153,2029,"G",158.107203463203
"10298",18153,2029,"G25S",158.108073593074
"10299",18153,2029,"G50S",158.067393939394
"10300",18153,2029,"G75S",158.028454545455
"10301",18153,2031,"G",275.2430995671
"10302",18153,2031,"G25S",275.241359307359
"10303",18153,2031,"G50S",275.250930735931
"10304",18153,2031,"G75S",275.257891774892
"10305",18153,2033,"G",255.843939393939
"10306",18153,2033,"G25S",255.84829004329
"10307",18153,2033,"G50S",255.898541125541
"10308",18153,2033,"G75S",255.89332034632
"10309",18153,2035,"G",231.861038961039
"10310",18153,2035,"G25S",231.86538961039
"10311",18153,2035,"G50S",231.87148051948
"10312",18153,2035,"G75S",231.877571428571
"10313",18153,2037,"G",188.489852813853
"10314",18153,2037,"G25S",188.491593073593
"10315",18153,2037,"G50S",188.495073593074
"10316",18153,2037,"G75S",188.495943722944
"10317",18153,2039,"G",292.842350649351
"10318",18153,2039,"G25S",292.842350649351
"10319",18153,2039,"G50S",292.713350649351
"10320",18153,2039,"G75S",292.373991341991
"10321",18155,2011,"G",204.577974025974
"10322",18155,2011,"G25S",204.577974025974
"10323",18155,2011,"G50S",204.577974025974
"10324",18155,2011,"G75S",204.577974025974
"10325",18155,2013,"G",154.440991341991
"10326",18155,2013,"G25S",154.47774025974
"10327",18155,2013,"G50S",154.678796536797
"10328",18155,2013,"G75S",154.678796536797
"10329",18155,2015,"G",222.846952380952
"10330",18155,2015,"G25S",222.810203463203
"10331",18155,2015,"G50S",222.810203463203
"10332",18155,2015,"G75S",222.810203463203
"10333",18155,2017,"G",206.516991341991
"10334",18155,2017,"G25S",206.55374025974
"10335",18155,2017,"G50S",206.559125541126
"10336",18155,2017,"G75S",206.559125541126
"10337",18155,2019,"G",218.793844155844
"10338",18155,2019,"G25S",218.793844155844
"10339",18155,2019,"G50S",218.830593073593
"10340",18155,2019,"G75S",218.867341991342
"10341",18155,2021,"G",199.052238095238
"10342",18155,2021,"G25S",199.016645021645
"10343",18155,2021,"G50S",199.058779220779
"10344",18155,2021,"G75S",199.095528138528
"10345",18155,2023,"G",238.92545021645
"10346",18155,2023,"G25S",238.962199134199
"10347",18155,2023,"G50S",239.035696969697
"10348",18155,2023,"G75S",239.035696969697
"10349",18155,2025,"G",256.539688311688
"10350",18155,2025,"G25S",256.581822510823
"10351",18155,2025,"G50S",256.629341991342
"10352",18155,2025,"G75S",256.623956709957
"10353",18155,2027,"G",203.068056277056
"10354",18155,2027,"G25S",203.189073593074
"10355",18155,2027,"G50S",203.225822510823
"10356",18155,2027,"G75S",203.226770562771
"10357",18155,2029,"G",177.389134199134
"10358",18155,2029,"G25S",177.363155844156
"10359",18155,2029,"G50S",177.730645021645
"10360",18155,2029,"G75S",177.840891774892
"10361",18155,2031,"G",321.842428571429
"10362",18155,2031,"G25S",321.842428571429
"10363",18155,2031,"G50S",321.842428571429
"10364",18155,2031,"G75S",321.842428571429
"10365",18155,2033,"G",334.689562770563
"10366",18155,2033,"G25S",334.726311688312
"10367",18155,2033,"G50S",334.726311688312
"10368",18155,2033,"G75S",334.726311688312
"10369",18155,2035,"G",224.018303030303
"10370",18155,2035,"G25S",224.721917748918
"10371",18155,2035,"G50S",224.980108225108
"10372",18155,2035,"G75S",225.525956709957
"10373",18155,2037,"G",211.136532467532
"10374",18155,2037,"G25S",211.274861471861
"10375",18155,2037,"G50S",211.221956709957
"10376",18155,2037,"G75S",211.469376623377
"10377",18155,2039,"G",307.421064935065
"10378",18155,2039,"G25S",307.421064935065
"10379",18155,2039,"G50S",307.494562770563
"10380",18155,2039,"G75S",307.494562770563
"10381",18157,2011,"G",233.341718614719
"10382",18157,2011,"G25S",233.341718614719
"10383",18157,2011,"G50S",233.341718614719
"10384",18157,2011,"G75S",233.341718614719
"10385",18157,2013,"G",176.858593073593
"10386",18157,2013,"G25S",176.882082251082
"10387",18157,2013,"G50S",176.892229437229
"10388",18157,2013,"G75S",176.949636363636
"10389",18157,2015,"G",227.441541125541
"10390",18157,2015,"G25S",227.451688311688
"10391",18157,2015,"G50S",227.472476190476
"10392",18157,2015,"G75S",227.50987012987
"10393",18157,2017,"G",233.331077922078
"10394",18157,2017,"G25S",233.341225108225
"10395",18157,2017,"G50S",233.341225108225
"10396",18157,2017,"G75S",233.341225108225
"10397",18157,2019,"G",236.996121212121
"10398",18157,2019,"G25S",237.002792207792
"10399",18157,2019,"G50S",237.023086580087
"10400",18157,2019,"G75S",237.033233766234
"10401",18157,2021,"G",157.789103896104
"10402",18157,2021,"G25S",157.826216450216
"10403",18157,2021,"G50S",157.883623376623
"10404",18157,2021,"G75S",157.900441558442
"10405",18157,2023,"G",271.951930735931
"10406",18157,2023,"G25S",271.735974025974
"10407",18157,2023,"G50S",271.513346320346
"10408",18157,2023,"G75S",271.194484848485
"10409",18157,2025,"G",186.005359307359
"10410",18157,2025,"G25S",186.015506493506
"10411",18157,2025,"G50S",186.025653679654
"10412",18157,2025,"G75S",186.103354978355
"10413",18157,2027,"G",189.248164502164
"10414",18157,2027,"G25S",189.295424242424
"10415",18157,2027,"G50S",189.315718614719
"10416",18157,2027,"G75S",189.352831168831
"10417",18157,2029,"G",148.965406926407
"10418",18157,2029,"G25S",148.995848484848
"10419",18157,2029,"G50S",149.046584415584
"10420",18157,2029,"G75S",149.053255411255
"10421",18157,2031,"G",325.041844155844
"10422",18157,2031,"G25S",325.041844155844
"10423",18157,2031,"G50S",325.062138528139
"10424",18157,2031,"G75S",325.112874458875
"10425",18157,2033,"G",287.009064935065
"10426",18157,2033,"G25S",286.831770562771
"10427",18157,2033,"G50S",286.400350649351
"10428",18157,2033,"G75S",285.876454545455
"10429",18157,2035,"G",256.825121212121
"10430",18157,2035,"G25S",256.902822510823
"10431",18157,2035,"G50S",256.929787878788
"10432",18157,2035,"G75S",256.950082251082
"10433",18157,2037,"G",189.268437229437
"10434",18157,2037,"G25S",189.251619047619
"10435",18157,2037,"G50S",189.261766233766
"10436",18157,2037,"G75S",189.272406926407
"10437",18157,2039,"G",264.871926406926
"10438",18157,2039,"G25S",264.898891774892
"10439",18157,2039,"G50S",264.839277056277
"10440",18157,2039,"G75S",264.85687012987
"10441",18159,2011,"G",241.80487012987
"10442",18159,2011,"G25S",241.80487012987
"10443",18159,2011,"G50S",241.80487012987
"10444",18159,2011,"G75S",241.80487012987
"10445",18159,2013,"G",197.847255411255
"10446",18159,2013,"G25S",197.849952380952
"10447",18159,2013,"G50S",197.85525974026
"10448",18159,2013,"G75S",197.857956709957
"10449",18159,2015,"G",263.485748917749
"10450",18159,2015,"G25S",263.49370995671
"10451",18159,2015,"G50S",263.501844155844
"10452",18159,2015,"G75S",263.507108225108
"10453",18159,2017,"G",234.396922077922
"10454",18159,2017,"G25S",234.396922077922
"10455",18159,2017,"G50S",234.396922077922
"10456",18159,2017,"G75S",234.399575757576
"10457",18159,2019,"G",244.369683982684
"10458",18159,2019,"G25S",244.372337662338
"10459",18159,2019,"G50S",244.372337662338
"10460",18159,2019,"G75S",244.372337662338
"10461",18159,2021,"G",172.455848484848
"10462",18159,2021,"G25S",172.469116883117
"10463",18159,2021,"G50S",172.474424242424
"10464",18159,2021,"G75S",172.485168831169
"10465",18159,2023,"G",272.851792207792
"10466",18159,2023,"G25S",272.851792207792
"10467",18159,2023,"G50S",272.851792207792
"10468",18159,2023,"G75S",272.813852813853
"10469",18159,2025,"G",220.666372294372
"10470",18159,2025,"G25S",220.671766233766
"10471",18159,2025,"G50S",220.677073593074
"10472",18159,2025,"G75S",220.679770562771
"10473",18159,2027,"G",253.631086580087
"10474",18159,2027,"G25S",253.641701298701
"10475",18159,2027,"G50S",253.644398268398
"10476",18159,2027,"G75S",253.652359307359
"10477",18159,2029,"G",142.782805194805
"10478",18159,2029,"G25S",142.782805194805
"10479",18159,2029,"G50S",142.79080952381
"10480",18159,2029,"G75S",142.798770562771
"10481",18159,2031,"G",338.789064935065
"10482",18159,2031,"G25S",338.791718614719
"10483",18159,2031,"G50S",338.797025974026
"10484",18159,2031,"G75S",338.815645021645
"10485",18159,2033,"G",345.77229004329
"10486",18159,2033,"G25S",345.704285714286
"10487",18159,2033,"G50S",345.620359307359
"10488",18159,2033,"G75S",345.417264069264
"10489",18159,2035,"G",291.389606060606
"10490",18159,2035,"G25S",291.389649350649
"10491",18159,2035,"G50S",291.397653679654
"10492",18159,2035,"G75S",291.418926406926
"10493",18159,2037,"G",202.396904761905
"10494",18159,2037,"G25S",202.426181818182
"10495",18159,2037,"G50S",202.474865800866
"10496",18159,2037,"G75S",202.474952380952
"10497",18159,2039,"G",294.166415584416
"10498",18159,2039,"G25S",294.161108225108
"10499",18159,2039,"G50S",294.166502164502
"10500",18159,2039,"G75S",294.155844155844
"10501",18161,2011,"G",228.774718614719
"10502",18161,2011,"G25S",228.774718614719
"10503",18161,2011,"G50S",228.774718614719
"10504",18161,2011,"G75S",228.774718614719
"10505",18161,2013,"G",154.961177489177
"10506",18161,2013,"G25S",155.008415584416
"10507",18161,2013,"G50S",154.965125541126
"10508",18161,2013,"G75S",155.012363636364
"10509",18161,2015,"G",210.029714285714
"10510",18161,2015,"G25S",210.043705627706
"10511",18161,2015,"G50S",209.990787878788
"10512",18161,2015,"G75S",210.078683982684
"10513",18161,2017,"G",211.406545454545
"10514",18161,2017,"G25S",211.430164502165
"10515",18161,2017,"G50S",211.416173160173
"10516",18161,2017,"G75S",211.434112554113
"10517",18161,2019,"G",234.324155844156
"10518",18161,2019,"G25S",234.324155844156
"10519",18161,2019,"G50S",234.329835497835
"10520",18161,2019,"G75S",234.400692640693
"10521",18161,2021,"G",201.860917748918
"10522",18161,2021,"G25S",201.925194805195
"10523",18161,2021,"G50S",201.907255411255
"10524",18161,2021,"G75S",202.060329004329
"10525",18161,2023,"G",249.755497835498
"10526",18161,2023,"G25S",249.755497835498
"10527",18161,2023,"G50S",249.794424242424
"10528",18161,2023,"G75S",249.859601731602
"10529",18161,2025,"G",270.504796536797
"10530",18161,2025,"G25S",270.369731601732
"10531",18161,2025,"G50S",270.177385281385
"10532",18161,2025,"G75S",269.908086580087
"10533",18161,2027,"G",213.485021645022
"10534",18161,2027,"G25S",213.485021645022
"10535",18161,2027,"G50S",213.668294372294
"10536",18161,2027,"G75S",213.621056277056
"10537",18161,2029,"G",144.700883116883
"10538",18161,2029,"G25S",145.002251082251
"10539",18161,2029,"G50S",144.989991341991
"10540",18161,2029,"G75S",145.01361038961
"10541",18161,2031,"G",354.931532467532
"10542",18161,2031,"G25S",354.90354978355
"10543",18161,2031,"G50S",354.81696969697
"10544",18161,2031,"G75S",354.763636363636
"10545",18161,2033,"G",335.576103896104
"10546",18161,2033,"G25S",334.927307359307
"10547",18161,2033,"G50S",334.153004329004
"10548",18161,2033,"G75S",333.199861471861
"10549",18161,2035,"G",251.249177489177
"10550",18161,2035,"G25S",251.701887445887
"10551",18161,2035,"G50S",251.819082251082
"10552",18161,2035,"G75S",251.777523809524
"10553",18161,2037,"G",161.483497835498
